date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,age,knockdowns_x,sub_attempts_x,reversals,control_x,takedowns_attempts,total_strikes_attempts_x,sub_attempts_per_min,takedowns_attempts_per_min,sig_strikes_attempts_per_min,avg_knockdowns,avg_sub_attempts,avg_reversals,avg_control,avg_takedowns_attempts,avg_sig_strikes_landed,avg_sig_strikes_attempts,avg_total_strikes_attempts,gender,year,fighter_type,total_cumulative_wins,elo_rating,elo_win_probability,rating,glicko2_win_probability
2015-08-23,0,Marcos Rogerio de Lima,Nikita Krylov,Heavyweight,Orthodox,1985-06-25,SUB,149,1,2:29,75.0,73.0,37.0,0,2,0,0,0,10,0.8053691275167785,0.0,4.026845637583892,0.6666666666666666,0.6666666666666666,0.0,33.666666666666664,0.0,10.0,13.666666666666666,19.0,Male,2015,Submission_Specialist,2,1518.5512953852965,0.5191764608609124,1499.9988685515157,0.4993210953705638
2016-04-23,1,Marcos Rogerio de Lima,Clint Hester,Heavyweight,Orthodox,1985-06-25,SUB,275,1,4:35,75.0,73.0,37.0,1,1,0,238,0,103,0.2181818181818182,0.0,8.945454545454545,0.75,0.75,0.0,84.75,0.0,14.75,20.5,40.0,Male,2016,Submission_Specialist,3,1518.5512953852965,0.5128809585317259,1500.5587770790596,0.49965938954443034
2016-11-19,0,Marcos Rogerio de Lima,Gadzhimurad Antigulov,Heavyweight,Orthodox,1985-06-25,SUB,67,1,1:07,75.0,73.0,37.0,0,0,1,21,0,15,0.0,0.0,5.3731343283582085,0.6,0.6,0.2,72.0,0.0,12.2,17.6,35.0,Male,2016,Submission_Specialist,3,1518.5512953852965,0.5770147575043649,1500.5608816090032,0.5010207108752501
2017-01-28,1,Marcos Rogerio de Lima,Jeremy Kimball,Heavyweight,Orthodox,1985-06-25,KO/TKO,147,1,2:27,75.0,73.0,37.0,0,0,0,4,0,25,0.0,0.0,10.20408163265306,0.5,0.5,0.1666666666666666,60.66666666666666,0.0,12.166666666666666,18.83333333333333,33.333333333333336,Male,2017,Submission_Specialist,4,1518.5512953852965,0.570238344761789,1500.841031956922,0.5006814812436262
2017-04-22,0,Marcos Rogerio de Lima,Ovince Saint Preux,Heavyweight,Orthodox,1985-06-25,SUB,431,2,2:11,75.0,73.0,37.0,0,0,0,0,0,45,0.0,0.0,6.264501160092808,0.4285714285714285,0.4285714285714285,0.1428571428571428,52.0,0.0,12.857142857142858,22.571428571428573,35.0,Male,2017,Submission_Specialist,4,1518.5512953852965,0.5007564490872117,1500.2790170105225,0.5000149914580865
2018-11-03,1,Marcos Rogerio de Lima,Adam Wieczorek,Heavyweight,Orthodox,1985-06-25,U-DEC,900,3,5:00,75.0,73.0,37.0,0,0,0,501,5,112,0.0,0.3333333333333333,3.933333333333333,0.375,0.375,0.125,108.125,0.625,14.75,27.125,44.625,Male,2018,Submission_Specialist,5,1518.5512953852965,0.5073154246295246,1500.841038192555,0.5006814886924198
2019-02-23,0,Marcos Rogerio de Lima,Stefan Struve,Heavyweight,Orthodox,1985-06-25,SUB,441,2,2:21,75.0,73.0,37.0,1,0,0,316,0,79,0.0,0.0,4.35374149659864,0.4444444444444444,0.3333333333333333,0.1111111111111111,131.22222222222223,0.5555555555555556,15.88888888888889,27.666666666666668,48.44444444444444,Male,2019,Submission_Specialist,5,1518.5512953852965,0.5357068636873092,1499.7192684107954,0.49827829595956075
2020-02-22,1,Marcos Rogerio de Lima,Ben Sosoli,Heavyweight,Orthodox,1985-06-25,KO/TKO,88,1,1:28,75.0,73.0,37.0,1,0,0,2,0,34,0.0,0.0,23.181818181818183,0.5,0.3,0.1,118.3,0.5,16.2,28.3,47.0,Male,2020,Submission_Specialist,6,1518.5512953852965,0.5717014835713847,1500.840830874149,0.5006812368458177
2020-11-07,0,Marcos Rogerio de Lima,Alexandr Romanov,Heavyweight,Orthodox,1985-06-25,SUB,288,1,4:48,75.0,73.0,37.0,0,0,0,0,0,39,0.0,0.0,6.041666666666667,0.4545454545454545,0.2727272727272727,0.0909090909090909,107.54545454545456,0.4545454545454545,16.363636363636363,28.363636363636363,46.27272727272727,Male,2020,Submission_Specialist,6,1518.5512953852965,0.427791226525681,1500.5616332270827,0.501021623847178
2021-05-08,1,Marcos Rogerio de Lima,Maurice Greene,Heavyweight,Orthodox,1985-06-25,U-DEC,900,3,5:00,75.0,73.0,37.0,0,0,0,846,4,228,0.0,0.2666666666666666,1.7333333333333334,0.4166666666666667,0.25,0.0833333333333333,169.08333333333334,0.75,16.166666666666668,28.166666666666668,61.41666666666666,Male,2021,Submission_Specialist,7,1518.5512953852965,0.5402911153565587,1500.8415939209615,0.5003420062877357
2021-11-13,1,Marcos Rogerio de Lima,Ben Rothwell,Heavyweight,Orthodox,1985-06-25,KO/TKO,32,1,0:32,75.0,73.0,37.0,0,0,0,0,0,24,0.0,0.0,45.0,0.3846153846153846,0.2307692307692307,0.0769230769230769,156.07692307692307,0.6923076923076923,16.0,27.846153846153847,58.53846153846154,Male,2021,Submission_Specialist,8,1518.5512953852965,0.5095012566058443,1500.2791991410552,0.5000247583408424
2022-05-07,0,Marcos Rogerio de Lima,Blagoy Ivanov,Heavyweight,Orthodox,1985-06-25,U-DEC,900,3,5:00,75.0,73.0,37.0,0,0,0,124,5,147,0.0,0.3333333333333333,8.866666666666667,0.3571428571428571,0.2142857142857142,0.0714285714285714,153.78571428571428,1.0,19.714285714285715,35.357142857142854,64.85714285714286,Male,2022,Submission_Specialist,8,1518.5512953852965,0.5121353616539133,1500.8423763168998,0.5017068003705072
2014-05-31,0,Wagner Silva,Ricardo Abreu,Middleweight,Orthodox,1987-02-07,SUB,366,2,1:06,72.0,72.0,35.0,0,0,0,0,1,56,0.0,0.1639344262295082,8.524590163934427,0.0,0.0,0.0,0.0,1.0,17.0,52.0,56.0,Male,2014,Controller_Wrestler,0,1468.736306793522,0.458137202540319,1499.7202315710783,0.5
2014-11-08,0,Wagner Silva,Colby Covington,Middleweight,Orthodox,1987-02-07,SUB,806,3,3:26,72.0,72.0,35.0,0,0,0,2,0,66,0.0,0.0,4.392059553349876,0.0,0.0,0.0,1.0,0.5,16.5,55.5,61.0,Male,2014,Controller_Wrestler,0,1468.736306793522,0.3075126890672561,1499.4387577507378,0.4969521240082298
2014-05-31,1,Ricardo Abreu,Wagner Silva,Middleweight,Orthodox,1984-04-27,SUB,366,2,1:06,71.0,71.0,38.0,2,1,0,75,0,111,0.1639344262295082,0.0,16.557377049180328,2.0,1.0,0.0,75.0,0.0,33.0,101.0,111.0,Male,2014,Volume_Striker,1,1497.8938168579575,0.541862797459681,1500.2797684289217,0.5
2015-06-06,0,Ricardo Abreu,Jake Collier,Middleweight,Orthodox,1984-04-27,S-DEC,900,3,5:00,71.0,71.0,38.0,0,0,0,186,7,174,0.0,0.4666666666666667,10.066666666666666,1.0,0.5,0.0,130.5,3.5,40.0,126.0,142.5,Male,2015,Volume_Striker,1,1497.8938168579575,0.5178710483149626,1500.2809108686363,0.5010199939332511
2014-05-31,0,Alexander Yakovlev,Demian Maia,Welterweight,Southpaw,1984-07-18,U-DEC,900,3,5:00,74.0,75.0,37.0,0,0,1,88,2,45,0.0,0.1333333333333333,2.8666666666666667,0.0,0.0,1.0,88.0,2.0,22.0,43.0,45.0,Male,2014,Controller_Wrestler,0,1462.0735055664122,0.3527941756441009,1499.9959844699006,0.4962320879635763
2014-10-04,0,Alexander Yakovlev,Nicholas Musoke,Welterweight,Southpaw,1984-07-18,U-DEC,900,3,5:00,74.0,75.0,37.0,0,0,0,6,9,107,0.0,0.6,7.133333333333334,0.0,0.0,0.5,47.0,5.5,33.0,75.0,76.0,Male,2014,Controller_Wrestler,0,1462.0735055664122,0.452250136091078,1499.4354925707617,0.4989769589393245
2015-04-04,1,Alexander Yakovlev,Gray Maynard,Welterweight,Southpaw,1984-07-18,U-DEC,900,3,5:00,74.0,75.0,37.0,1,0,0,173,5,92,0.0,0.3333333333333333,4.8,0.3333333333333333,0.0,0.3333333333333333,89.0,5.333333333333333,32.333333333333336,74.0,81.33333333333333,Male,2015,Controller_Wrestler,1,1462.0735055664122,0.4410588900160045,1500.2778610297519,0.49659141670235996
2016-01-30,1,Alexander Yakovlev,George Sullivan,Welterweight,Southpaw,1984-07-18,KO/TKO,239,1,3:59,74.0,75.0,37.0,1,0,0,0,2,20,0.0,0.502092050209205,4.518828451882845,0.5,0.0,0.25,66.75,4.5,28.0,60.0,66.0,Male,2016,Controller_Wrestler,2,1462.0735055664122,0.4757293457402599,1499.7143061303939,0.49829319614909584
2016-07-23,0,Alexander Yakovlev,Kamaru Usman,Welterweight,Southpaw,1984-07-18,U-DEC,900,3,5:00,74.0,75.0,37.0,0,0,0,0,0,18,0.0,0.0,1.0,0.4,0.0,0.2,53.4,3.6,24.0,51.0,56.4,Male,2016,Controller_Wrestler,2,1462.0735055664122,0.2002285431580668,1499.4254784936234,0.4972765925164195
2016-11-19,0,Alexander Yakovlev,Zak Cummings,Welterweight,Southpaw,1984-07-18,SUB,542,2,4:02,74.0,75.0,37.0,0,0,0,2,2,41,0.0,0.2214022140221402,4.538745387453875,0.3333333333333333,0.0,0.1666666666666666,44.833333333333336,3.333333333333333,23.0,49.333333333333336,53.833333333333336,Male,2016,Controller_Wrestler,2,1462.0735055664122,0.3611446997303981,1499.7158335367278,0.4993164420161337
2019-04-20,1,Alexander Yakovlev,Alex Da Silva,Welterweight,Southpaw,1984-07-18,SUB,490,2,3:10,74.0,75.0,37.0,0,1,0,133,2,23,0.1224489795918367,0.2448979591836735,2.3265306122448983,0.2857142857142857,0.1428571428571428,0.1428571428571428,57.42857142857143,3.142857142857143,21.714285714285715,45.0,49.42857142857143,Male,2019,Controller_Wrestler,3,1462.0735055664122,0.4916217315456905,1499.4237428863712,0.4989606203696683
2019-11-09,0,Alexander Yakovlev,Roosevelt Roberts,Welterweight,Southpaw,1984-07-18,U-DEC,900,3,5:00,74.0,75.0,37.0,0,0,0,379,8,71,0.0,0.5333333333333333,3.2666666666666666,0.25,0.125,0.125,97.625,3.75,21.5,45.5,52.125,Male,2019,Controller_Wrestler,3,1462.0735055664122,0.4556029219676884,1499.1439651284845,0.4999843815307148
2020-10-24,0,Alexander Yakovlev,Joel Alvarez,Welterweight,Southpaw,1984-07-18,SUB,180,1,3:00,74.0,75.0,37.0,0,0,0,117,1,16,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,99.77777777777776,3.4444444444444446,19.22222222222222,40.55555555555556,48.11111111111112,Male,2020,Controller_Wrestler,3,1462.0735055664122,0.4033440460136576,1498.863614070986,0.49895990308963134
2014-05-31,0,Marcio Alexandre Junior,Warlley Alves,Welterweight,Southpaw,1989-05-05,SUB,625,3,0:25,75.0,72.0,33.0,0,0,0,5,1,36,0.0,0.096,2.016,0.0,0.0,0.0,5.0,1.0,8.0,21.0,36.0,Male,2014,Controller_Wrestler,0,1454.4752686049262,0.3942641768102058,1499.1591685746073,0.49898207950225176
2014-12-20,0,Marcio Alexandre Junior,Tim Means,Welterweight,Southpaw,1989-05-05,S-DEC,900,3,5:00,75.0,72.0,33.0,0,0,0,106,4,109,0.0,0.2666666666666666,5.333333333333333,0.0,0.0,0.0,55.5,2.5,22.0,50.5,72.5,Male,2014,Controller_Wrestler,0,1454.4752686049262,0.3990975986880498,1499.4395066467498,0.49931896135254483
2015-12-12,0,Marcio Alexandre Junior,Court McGee,Welterweight,Southpaw,1989-05-05,U-DEC,900,3,5:00,75.0,72.0,33.0,0,1,0,5,0,53,0.0666666666666666,0.0,3.2,0.0,0.3333333333333333,0.0,38.66666666666666,1.6666666666666667,22.33333333333333,49.66666666666666,66.0,Male,2015,Controller_Wrestler,0,1454.4752686049262,0.4600537360098211,1499.7196561125736,0.4989713762578536
2014-05-31,1,Warlley Alves,Marcio Alexandre Junior,Welterweight,Orthodox,1991-01-04,SUB,625,3,0:25,72.0,71.0,31.0,1,1,0,458,3,67,0.096,0.288,3.744,1.0,1.0,0.0,458.0,3.0,19.0,39.0,67.0,Male,2014,Submission_Specialist,1,1529.073644641711,0.6057358231897942,1500.5576277258351,0.5010179204977483
2014-11-08,1,Warlley Alves,Alan Jouban,Welterweight,Orthodox,1991-01-04,U-DEC,900,3,5:00,72.0,71.0,31.0,0,1,0,240,1,111,0.0666666666666666,0.0666666666666666,7.066666666666666,0.5,1.0,0.0,349.0,2.0,33.0,72.5,89.0,Male,2014,Submission_Specialist,2,1529.073644641711,0.4933604302700807,1501.1188783054517,0.5006802921193858
2015-08-01,1,Warlley Alves,Nordine Taleb,Welterweight,Orthodox,1991-01-04,SUB,551,2,4:11,72.0,71.0,31.0,0,1,0,258,3,46,0.1088929219600726,0.3266787658802177,4.137931034482759,0.3333333333333333,1.0,0.0,318.6666666666667,2.333333333333333,27.666666666666668,61.0,74.66666666666667,Male,2015,Submission_Specialist,3,1529.073644641711,0.5107836497706,1500.277289595971,0.49898022209286863
2015-12-12,1,Warlley Alves,Colby Covington,Welterweight,Orthodox,1991-01-04,SUB,86,1,1:26,72.0,71.0,31.0,0,1,0,0,0,4,0.6976744186046512,0.0,2.7906976744186047,0.25,1.0,0.0,239.0,1.75,21.25,46.75,57.0,Male,2015,Submission_Specialist,4,1529.073644641711,0.3859321320220538,1501.6778506229791,0.49864963041029703
2016-05-14,0,Warlley Alves,Bryan Barberena,Welterweight,Orthodox,1991-01-04,U-DEC,900,3,5:00,72.0,71.0,31.0,0,1,0,115,2,139,0.0666666666666666,0.1333333333333333,9.066666666666666,0.2,1.0,0.0,214.2,1.8,32.8,64.6,73.4,Male,2016,Submission_Specialist,4,1529.073644641711,0.4964931876350288,1501.398843016344,0.5013604022689279
2016-11-19,0,Warlley Alves,Kamaru Usman,Welterweight,Orthodox,1991-01-04,U-DEC,900,3,5:00,72.0,71.0,31.0,0,1,0,0,0,74,0.0666666666666666,0.0,4.866666666666666,0.1666666666666666,1.0,0.0,178.5,1.5,31.5,66.0,73.5,Male,2016,Submission_Specialist,4,1529.073644641711,0.2691021280291379,1501.1185094450636,0.49899068992978707
2017-10-21,1,Warlley Alves,Salim Touahri,Welterweight,Orthodox,1991-01-04,U-DEC,900,3,5:00,72.0,71.0,31.0,0,0,0,225,7,113,0.0,0.4666666666666667,6.333333333333333,0.1428571428571428,0.8571428571428571,0.0,185.1428571428572,2.2857142857142856,32.42857142857143,70.14285714285714,79.14285714285714,Male,2017,Submission_Specialist,5,1529.073644641711,0.6060337972841263,1501.3992284651365,0.5016979991580471
2018-05-12,1,Warlley Alves,Sultan Aliev,Welterweight,Orthodox,1991-01-04,KO/TKO,600,2,5:00,72.0,71.0,31.0,0,0,0,204,1,78,0.0,0.1,5.0,0.125,0.75,0.0,187.5,2.125,32.0,67.625,79.0,Male,2018,Submission_Specialist,6,1529.073644641711,0.5407743573760103,1501.679947521668,0.5016979869787348
2018-08-25,0,Warlley Alves,James Krause,Welterweight,Orthodox,1991-01-04,KO/TKO,448,2,2:28,72.0,71.0,31.0,0,0,0,63,1,78,0.0,0.1339285714285714,8.571428571428571,0.1111111111111111,0.6666666666666666,0.0,173.66666666666666,2.0,31.55555555555556,67.22222222222223,78.88888888888889,Male,2018,Submission_Specialist,6,1529.073644641711,0.4485086259237244,1499.9980917347086,0.4986368340149261
2019-05-11,1,Warlley Alves,Sergio Moraes,Welterweight,Orthodox,1991-01-04,KO/TKO,853,3,4:13,72.0,71.0,31.0,1,0,0,1,0,157,0.0,0.0,11.04337631887456,0.2,0.6,0.0,156.4,1.8,35.6,76.2,86.7,Male,2019,Submission_Specialist,7,1529.073644641711,0.5253676625263551,1500.2786228466987,0.49795280364545047
2019-11-16,0,Warlley Alves,Randy Brown,Welterweight,Orthodox,1991-01-04,SUB,382,2,1:22,72.0,71.0,31.0,0,2,0,258,3,18,0.3141361256544502,0.4712041884816754,1.7277486910994766,0.1818181818181818,0.7272727272727273,0.0,165.63636363636363,1.9090909090909087,32.63636363636363,70.27272727272727,80.45454545454545,Male,2019,Submission_Specialist,7,1529.073644641711,0.4392797360697853,1501.4009295824342,0.5020406817485061
2021-01-20,1,Warlley Alves,Mounir Lazzez,Welterweight,Orthodox,1991-01-04,KO/TKO,155,1,2:35,72.0,71.0,31.0,1,0,0,96,1,30,0.0,0.3870967741935484,8.129032258064516,0.25,0.6666666666666666,0.0,159.83333333333334,1.8333333333333333,31.33333333333333,66.16666666666667,76.25,Male,2021,Submission_Specialist,8,1529.073644641711,0.5186234225525093,1501.6816511844722,0.5017021491198778
2021-06-26,0,Warlley Alves,Jeremiah Wells,Welterweight,Orthodox,1991-01-04,KO/TKO,330,2,0:30,72.0,71.0,31.0,0,1,1,22,1,17,0.1818181818181818,0.1818181818181818,3.090909090909091,0.2307692307692307,0.6923076923076923,0.0769230769230769,149.23076923076923,1.7692307692307692,30.07692307692308,62.38461538461539,71.6923076923077,Male,2021,Submission_Specialist,8,1529.073644641711,0.4753154582451354,1501.4028352872604,0.501703779612208
2014-05-31,0,Vitor Miranda,Antonio Carlos Junior,Middleweight,Orthodox,1979-03-10,U-DEC,900,3,5:00,77.0,73.0,43.0,0,0,0,120,1,136,0.0,0.0666666666666666,3.1333333333333333,0.0,0.0,0.0,120.0,1.0,21.0,47.0,136.0,Male,2014,Volume_Striker,0,1481.0445217085942,0.4620436954547247,1499.9984673070335,0.5006784306851086
2014-12-20,1,Vitor Miranda,Jake Collier,Middleweight,Orthodox,1979-03-10,KO/TKO,299,1,4:59,77.0,73.0,43.0,0,0,0,1,0,26,0.0,0.0,4.214046822742475,0.0,0.0,0.0,60.5,0.5,17.5,34.0,81.0,Male,2014,Volume_Striker,1,1481.0445217085942,0.4936309238441774,1500.278234990856,0.4999983600592104
2015-08-01,1,Vitor Miranda,Clint Hester,Middleweight,Orthodox,1979-03-10,KO/TKO,458,2,2:38,77.0,73.0,43.0,0,0,0,205,1,114,0.0,0.131004366812227,9.82532751091703,0.0,0.0,0.0,108.66666666666669,0.6666666666666666,30.666666666666668,47.66666666666666,92.0,Male,2015,Volume_Striker,2,1481.0445217085942,0.4589994936656701,1500.2778562437445,0.4989792988948152
2016-03-05,1,Vitor Miranda,Marcelo Guimaraes,Middleweight,Orthodox,1979-03-10,KO/TKO,369,2,1:09,77.0,73.0,43.0,0,0,0,2,0,87,0.0,0.0,11.544715447154472,0.0,0.0,0.0,82.0,0.5,34.5,53.5,90.75,Male,2016,Volume_Striker,3,1481.0445217085942,0.4765562569458513,1499.998658884642,0.4989776739443026
2016-05-29,0,Vitor Miranda,Chris Camozzi,Middleweight,Orthodox,1979-03-10,U-DEC,900,3,5:00,77.0,73.0,43.0,0,0,0,14,2,116,0.0,0.1333333333333333,6.133333333333334,0.0,0.0,0.0,68.4,0.8,33.0,61.2,95.8,Male,2016,Volume_Striker,3,1481.0445217085942,0.5118187950002052,1499.719462463395,0.4986251967301736
2017-06-25,0,Vitor Miranda,Marvin Vettori,Middleweight,Orthodox,1979-03-10,U-DEC,900,3,5:00,77.0,73.0,43.0,0,0,0,13,1,186,0.0,0.0666666666666666,10.733333333333333,0.0,0.0,0.0,59.16666666666666,0.8333333333333334,36.0,77.83333333333333,110.83333333333331,Male,2017,Volume_Striker,3,1481.0445217085942,0.3945889121843615,1500.2789794424748,0.5000008920734295
2018-07-22,0,Vitor Miranda,Abu Azaitar,Middleweight,Orthodox,1979-03-10,U-DEC,900,3,5:00,77.0,73.0,43.0,0,1,1,297,4,91,0.0666666666666666,0.2666666666666666,3.0,0.0,0.1428571428571428,0.1428571428571428,93.14285714285714,1.2857142857142858,33.57142857142857,73.14285714285714,108.0,Male,2018,Volume_Striker,3,1481.0445217085942,0.4749986984061481,1499.9994002241576,0.5003389651986313
2014-05-31,1,Antonio Carlos Junior,Vitor Miranda,Middleweight,Orthodox,1990-03-16,U-DEC,900,3,5:00,79.0,74.0,32.0,0,1,0,511,6,85,0.0666666666666666,0.4,4.666666666666667,0.0,1.0,0.0,511.0,6.0,19.0,70.0,85.0,Male,2014,Submission_Specialist,1,1507.4701028509617,0.5379563045452754,1499.9988743279648,0.49932156931489136
2014-12-20,0,Antonio Carlos Junior,Patrick Cummins,Middleweight,Orthodox,1990-03-16,U-DEC,900,3,5:00,79.0,74.0,32.0,0,1,0,37,2,32,0.0666666666666666,0.1333333333333333,1.933333333333333,0.0,1.0,0.0,274.0,4.0,15.5,49.5,58.5,Male,2014,Submission_Specialist,1,1507.4701028509617,0.5389821836139764,1499.7194852762507,0.5003496154918404
2015-06-27,1,Antonio Carlos Junior,Eddie Gordon,Middleweight,Orthodox,1990-03-16,SUB,877,3,4:37,79.0,74.0,32.0,0,1,0,441,8,119,0.0684150513112884,0.5473204104903079,5.336374002280501,0.0,1.0,0.0,329.6666666666667,5.333333333333333,23.666666666666668,59.0,78.66666666666667,Male,2015,Submission_Specialist,2,1507.4701028509617,0.5573369945489997,1500.2796014995738,0.5003397203058231
2015-12-10,0,Antonio Carlos Junior,Kevin Casey,Middleweight,Orthodox,1990-03-16,DRAW,11,1,0:11,79.0,74.0,32.0,0,0,0,0,0,4,0.0,0.0,21.81818181818182,0.0,0.75,0.0,247.25,4.0,18.0,45.25,60.0,Male,2015,Submission_Specialist,2,1507.4701028509617,0.6106197555660382,1500.0011672017413,0.5023850264134407
2016-03-19,0,Antonio Carlos Junior,Daniel Kelly,Middleweight,Orthodox,1990-03-16,KO/TKO,696,3,1:36,79.0,74.0,32.0,0,0,0,298,9,87,0.0,0.7758620689655172,5.344827586206897,0.0,0.6,0.0,257.4,5.0,21.0,48.6,65.4,Male,2016,Submission_Specialist,2,1507.4701028509617,0.4831688460473553,1499.7212116354492,0.4996663854604085
2016-09-17,1,Antonio Carlos Junior,Leonardo Guimaraes,Middleweight,Orthodox,1990-03-16,SUB,886,3,4:46,79.0,74.0,32.0,0,1,1,613,14,142,0.0677200902934537,0.948081264108352,4.063205417607223,0.0,0.6666666666666666,0.1666666666666666,316.6666666666667,6.5,22.83333333333333,50.5,78.16666666666667,Male,2016,Submission_Specialist,3,1507.4701028509617,0.5506263688103304,1500.0009812738906,0.5000011845655679
2016-12-30,1,Antonio Carlos Junior,Marvin Vettori,Middleweight,Orthodox,1990-03-16,U-DEC,900,3,5:00,79.0,74.0,32.0,0,0,0,334,13,94,0.0,0.8666666666666667,5.0,0.0,0.5714285714285714,0.1428571428571428,319.1428571428572,7.428571428571429,23.571428571428573,54.0,80.42857142857143,Male,2016,Submission_Specialist,4,1507.4701028509617,0.4314481080412092,1500.2801813882775,0.49898327349047833
2017-06-03,1,Antonio Carlos Junior,Eric Spicely,Middleweight,Orthodox,1990-03-16,SUB,529,2,3:49,79.0,74.0,32.0,0,2,0,288,1,56,0.2268431001890359,0.1134215500945179,2.608695652173913,0.0,0.75,0.125,315.25,6.625,22.125,50.125,77.375,Male,2017,Submission_Specialist,5,1507.4701028509617,0.577877841652682,1500.5599507366107,0.5000004860877514
2017-10-28,1,Antonio Carlos Junior,Jack Marshman,Middleweight,Orthodox,1990-03-16,SUB,270,1,4:30,79.0,74.0,32.0,0,1,0,189,1,51,0.2222222222222222,0.2222222222222222,6.0,0.0,0.7777777777777778,0.1111111111111111,301.22222222222223,6.0,20.88888888888889,47.55555555555556,74.44444444444444,Male,2017,Submission_Specialist,6,1507.4701028509617,0.5445605737743003,1500.8402921505065,0.5010228106430885
2018-04-14,1,Antonio Carlos Junior,Tim Boetsch,Middleweight,Orthodox,1990-03-16,SUB,268,1,4:28,79.0,74.0,32.0,0,1,0,90,2,52,0.2238805970149253,0.4477611940298507,10.746268656716415,0.0,0.8,0.1,280.1,5.6,21.9,47.6,72.2,Male,2018,Submission_Specialist,7,1507.4701028509617,0.5312705945560238,1500.279583250496,0.49966942481670984
2019-05-18,0,Antonio Carlos Junior,Ian Heinisch,Middleweight,Orthodox,1990-03-16,U-DEC,900,3,5:00,79.0,74.0,32.0,0,0,1,384,11,43,0.0,0.7333333333333333,2.2,0.0,0.7272727272727273,0.1818181818181818,289.54545454545456,6.090909090909091,21.27272727272728,46.27272727272727,69.54545454545455,Male,2019,Submission_Specialist,7,1507.4701028509617,0.5279528434436035,1500.8418287094544,0.5020467488049852
2019-09-14,0,Antonio Carlos Junior,Uriah Hall,Middleweight,Orthodox,1990-03-16,S-DEC,900,3,5:00,79.0,74.0,32.0,0,0,0,642,8,148,0.0,0.5333333333333333,4.6,0.0,0.6666666666666666,0.1666666666666666,318.9166666666667,6.25,21.33333333333333,48.16666666666666,76.08333333333333,Male,2019,Submission_Specialist,7,1507.4701028509617,0.4510177176976437,1499.9990582042592,0.5007076093417222
2021-01-23,0,Antonio Carlos Junior,Brad Tavares,Middleweight,Orthodox,1990-03-16,U-DEC,900,3,5:00,79.0,74.0,32.0,0,0,0,388,12,135,0.0,0.8,6.866666666666666,0.0,0.6153846153846154,0.1538461538461538,324.2307692307692,6.6923076923076925,22.307692307692307,52.38461538461539,80.61538461538461,Male,2021,Submission_Specialist,7,1507.4701028509617,0.396958291894639,1499.9984721238684,0.4976001182650459
2014-06-07,0,Roger Narvaez,Patrick Cummins,Middleweight,Southpaw,1983-09-09,KO/TKO,448,2,2:28,75.0,75.0,38.0,0,0,0,0,0,23,0.0,0.0,2.946428571428571,0.0,0.0,0.0,0.0,0.0,3.0,22.0,23.0,Male,2014,Submission_Specialist,0,1486.6417320626736,0.5090860211921774,1500.0001951856145,0.5013686672507143
2014-11-22,1,Roger Narvaez,Luke Barnatt,Middleweight,Southpaw,1983-09-09,S-DEC,900,3,5:00,75.0,75.0,38.0,1,2,0,221,2,127,0.1333333333333333,0.1333333333333333,7.333333333333333,0.5,1.0,0.0,110.5,1.0,25.5,66.0,75.0,Male,2014,Submission_Specialist,1,1486.6417320626736,0.4894136800175145,1500.2791977802399,0.49898023112822165
2015-03-14,0,Roger Narvaez,Elias Theodorou,Middleweight,Southpaw,1983-09-09,KO/TKO,547,2,4:07,75.0,75.0,38.0,0,0,0,0,0,50,0.0,0.0,5.374771480804387,0.3333333333333333,0.6666666666666666,0.0,73.66666666666667,0.6666666666666666,22.33333333333333,60.333333333333336,66.66666666666667,Male,2015,Submission_Specialist,1,1486.6417320626736,0.387017717790523,1499.7198588486551,0.49898510272558816
2014-06-07,0,Jake Lindsey,Jon Tuck,Lightweight,Switch,1986-06-21,KO/TKO,767,3,2:47,71.0,71.0,36.0,0,0,0,148,2,144,0.0,0.1564537157757496,5.867014341590613,0.0,0.0,0.0,148.0,2.0,49.0,75.0,144.0,Male,2014,Controller_Wrestler,0,1454.1172770021742,0.4642652871611755,1499.7198489828877,0.4993161894714908
2014-10-04,0,Jake Lindsey,Olivier Aubin-Mercier,Lightweight,Switch,1986-06-21,SUB,502,2,3:22,71.0,71.0,36.0,0,0,0,40,1,111,0.0,0.1195219123505976,6.215139442231076,0.0,0.0,0.0,94.0,1.5,36.5,63.5,127.5,Male,2014,Controller_Wrestler,0,1454.1172770021742,0.4078587158918872,1499.439509931769,0.49898022667132935
2015-03-14,0,Jake Lindsey,Joe Duffy,Lightweight,Switch,1986-06-21,KO/TKO,107,1,1:47,71.0,71.0,36.0,0,0,0,0,0,23,0.0,0.0,12.897196261682245,0.0,0.0,0.0,62.66666666666666,1.0,26.33333333333333,50.0,92.66666666666669,Male,2015,Controller_Wrestler,0,1454.1172770021742,0.4431976737962909,1498.5975303087896,0.49830223791360806
2014-06-14,0,Josh Shockley,Jason Saggo,Lightweight,Orthodox,1989-11-15,KO/TKO,297,1,4:57,73.0,73.0,32.0,0,1,0,33,0,20,0.202020202020202,0.0,2.4242424242424243,0.0,1.0,0.0,33.0,0.0,6.0,12.0,20.0,Male,2014,Submission_Specialist,0,1468.548481753088,0.4581027622828557,1499.4400814381934,0.4993208345275304
