date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,age,knockdowns_x,sub_attempts_x,reversals,control_x,takedowns_attempts,total_strikes_attempts_x,sub_attempts_per_min,takedowns_attempts_per_min,sig_strikes_attempts_per_min,avg_knockdowns,avg_sub_attempts,avg_reversals,avg_control,avg_takedowns_attempts,avg_sig_strikes_landed,avg_sig_strikes_attempts,avg_total_strikes_attempts,gender,year,fighter_type,total_cumulative_wins,elo_rating,elo_win_probability
2019-10-26,0,Alex White,Rafael Fiziev,Lightweight,Southpaw,1988-10-22,U-DEC,900,3,5:00,71.0,72.0,33.0,0,0,0,61,11,146,0.0,0.7333333333333333,8.866666666666667,0.4,0.4,0.2,52.7,2.5,43.1,102.6,118.7,Male,2019,Volume_Striker,4,1474.2623563489574,0.37629435019912716
2014-04-26,0,Patrick Williams,Chris Beal,Bantamweight,Orthodox,1981-09-07,KO/TKO,411,2,1:51,73.0,68.0,40.0,0,0,0,36,3,37,0.0,0.437956204379562,5.109489051094891,0.0,0.0,0.0,36.0,3.0,14.0,35.0,37.0,Male,2014,Controller_Wrestler,0,1469.4064243463295,0.48567294023320406
2015-06-13,1,Patrick Williams,Alejandro Perez,Bantamweight,Orthodox,1981-09-07,SUB,23,1,0:23,73.0,68.0,40.0,1,1,0,2,0,4,2.608695652173913,0.0,10.434782608695652,0.5,0.5,0.0,19.0,1.5,8.0,19.5,20.5,Male,2015,Controller_Wrestler,1,1469.4064243463295,0.4227035977994211
2017-04-15,0,Patrick Williams,Tom Duquesnoy,Bantamweight,Orthodox,1981-09-07,KO/TKO,328,2,0:28,73.0,68.0,40.0,0,0,0,38,4,80,0.0,0.7317073170731707,13.353658536585366,0.3333333333333333,0.3333333333333333,0.0,25.33333333333333,2.333333333333333,17.666666666666668,37.333333333333336,40.333333333333336,Male,2017,Controller_Wrestler,1,1469.4064243463295,0.43614834981738476
2018-04-14,0,Patrick Williams,Luke Sanders,Bantamweight,Orthodox,1981-09-07,U-DEC,900,3,5:00,73.0,68.0,40.0,0,0,0,55,5,117,0.0,0.3333333333333333,7.266666666666667,0.25,0.25,0.0,32.75,3.0,28.5,55.25,59.5,Male,2018,Controller_Wrestler,1,1469.4064243463295,0.4990712925828751
2014-04-26,1,Chris Beal,Patrick Williams,Bantamweight,Orthodox,1985-08-06,KO/TKO,411,2,1:51,69.0,67.0,36.0,1,0,0,4,0,50,0.0,0.0,7.153284671532847,1.0,0.0,0.0,4.0,0.0,19.0,49.0,50.0,Male,2014,Volume_Striker,1,1479.3646111592975,0.5143270597667959
2014-09-05,1,Chris Beal,Tateki Matsuda,Bantamweight,Orthodox,1985-08-06,U-DEC,900,3,5:00,69.0,67.0,36.0,0,1,1,328,4,144,0.0666666666666666,0.2666666666666666,8.2,0.5,0.5,0.5,166.0,2.0,32.0,86.0,97.0,Male,2014,Volume_Striker,2,1479.3646111592975,0.5195585862783936
2015-01-24,0,Chris Beal,Neil Seery,Bantamweight,Orthodox,1985-08-06,U-DEC,900,3,5:00,69.0,67.0,36.0,0,0,1,283,4,160,0.0,0.2666666666666666,9.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,205.0,2.6666666666666665,34.333333333333336,102.33333333333331,118.0,Male,2015,Volume_Striker,2,1479.3646111592975,0.4978488010424513
2015-08-23,0,Chris Beal,Chris Kelades,Bantamweight,Orthodox,1985-08-06,S-DEC,900,3,5:00,69.0,67.0,36.0,0,0,1,347,4,149,0.0,0.2666666666666666,7.533333333333333,0.25,0.25,0.75,240.5,3.0,37.5,105.0,125.75,Male,2015,Volume_Striker,2,1479.3646111592975,0.46857657208656994
2016-06-18,0,Chris Beal,Joe Soto,Bantamweight,Orthodox,1985-08-06,SUB,819,3,3:39,69.0,67.0,36.0,0,0,0,11,0,211,0.0,0.0,15.31135531135531,0.2,0.2,0.6,194.6,2.4,45.2,125.8,142.8,Male,2016,Volume_Striker,2,1479.3646111592975,0.4991704085278726
2014-05-10,0,Ruan Potts,Soa Palelei,Heavyweight,Orthodox,1978-02-23,KO/TKO,140,1,2:20,75.0,74.0,44.0,0,2,1,6,0,8,0.8571428571428571,0.0,1.2857142857142856,0.0,2.0,1.0,6.0,0.0,0.0,3.0,8.0,Male,2014,Submission_Specialist,0,1458.6952810832095,0.42347217773889867
2014-08-30,0,Ruan Potts,Anthony Hamilton,Heavyweight,Orthodox,1978-02-23,KO/TKO,557,2,4:17,75.0,74.0,44.0,0,0,0,1,3,45,0.0,0.3231597845601436,3.1238779174147218,0.0,1.0,0.5,3.5,1.5,5.0,16.0,26.5,Male,2014,Submission_Specialist,0,1458.6952810832095,0.5272018834144716
2015-02-28,0,Ruan Potts,Derrick Lewis,Heavyweight,Orthodox,1978-02-23,KO/TKO,498,2,3:18,75.0,74.0,44.0,0,1,0,100,3,40,0.1204819277108433,0.36144578313253,1.5662650602409638,0.0,1.0,0.3333333333333333,35.666666666666664,2.0,5.666666666666667,15.0,31.0,Male,2015,Submission_Specialist,0,1458.6952810832095,0.31731491913919235
2014-05-24,0,David Michaud,Li Jingliang,Lightweight,Orthodox,1988-11-10,S-DEC,900,3,5:00,69.0,69.0,33.0,0,2,0,211,8,152,0.1333333333333333,0.5333333333333333,8.066666666666666,0.0,2.0,0.0,211.0,8.0,41.0,121.0,152.0,Male,2014,Volume_Striker,0,1483.658541028028,0.3910220005154677
2014-12-13,1,David Michaud,Garett Whiteley,Lightweight,Orthodox,1988-11-10,U-DEC,900,3,5:00,69.0,69.0,33.0,0,0,0,452,4,204,0.0,0.2666666666666666,9.333333333333334,0.0,1.0,0.0,331.5,6.0,59.0,130.5,178.0,Male,2014,Volume_Striker,1,1483.658541028028,0.5391507770946006
2015-04-25,0,David Michaud,Olivier Aubin-Mercier,Lightweight,Orthodox,1988-11-10,SUB,695,3,1:35,69.0,69.0,33.0,0,0,0,0,0,57,0.0,0.0,4.489208633093525,0.0,0.6666666666666666,0.0,221.0,4.0,45.0,104.33333333333331,137.66666666666666,Male,2015,Volume_Striker,1,1483.658541028028,0.4494801683544698
2014-05-24,1,Li Jingliang,David Michaud,Welterweight,Orthodox,1988-03-20,S-DEC,900,3,5:00,71.0,72.0,34.0,0,0,0,215,6,180,0.0,0.4,10.4,0.0,0.0,0.0,215.0,6.0,61.0,156.0,180.0,Male,2014,Volume_Striker,1,1560.618704986134,0.6089779994845324
2014-10-04,0,Li Jingliang,Nordine Taleb,Welterweight,Orthodox,1988-03-20,S-DEC,900,3,5:00,71.0,72.0,34.0,0,0,0,42,8,165,0.0,0.5333333333333333,9.8,0.0,0.0,0.0,128.5,7.0,52.0,151.5,172.5,Male,2014,Volume_Striker,1,1560.618704986134,0.5559470523178136
2015-05-16,1,Li Jingliang,Dhiego Lima,Welterweight,Orthodox,1988-03-20,KO/TKO,85,1,1:25,71.0,72.0,34.0,1,0,0,12,0,39,0.0,0.0,27.52941176470588,0.3333333333333333,0.0,0.0,89.66666666666667,4.666666666666667,39.0,114.0,128.0,Male,2015,Volume_Striker,2,1560.618704986134,0.6290304262278086
2015-09-26,0,Li Jingliang,Keita Nakamura,Welterweight,Orthodox,1988-03-20,SUB,737,3,2:17,71.0,72.0,34.0,1,0,0,95,1,151,0.0,0.0814111261872456,11.560379918588874,0.5,0.0,0.0,91.0,3.75,49.0,121.0,133.75,Male,2015,Volume_Striker,2,1560.618704986134,0.6328895945518654
2016-07-08,1,Li Jingliang,Anton Zafir,Welterweight,Orthodox,1988-03-20,KO/TKO,166,1,2:46,71.0,72.0,34.0,0,0,1,20,1,20,0.0,0.3614457831325301,5.421686746987952,0.4,0.0,0.2,76.8,3.2,40.4,99.8,111.0,Male,2016,Volume_Striker,3,1560.618704986134,0.6272190213945679
2017-01-28,1,Li Jingliang,Bobby Nash,Welterweight,Orthodox,1988-03-20,KO/TKO,585,2,4:45,71.0,72.0,34.0,1,0,0,10,1,81,0.0,0.1025641025641025,7.6923076923076925,0.5,0.0,0.1666666666666666,65.66666666666667,2.833333333333333,39.833333333333336,95.66666666666669,106.0,Male,2017,Volume_Striker,4,1560.618704986134,0.6437964403273626
2017-06-17,1,Li Jingliang,Frank Camacho,Welterweight,Orthodox,1988-03-20,U-DEC,900,3,5:00,71.0,72.0,34.0,0,0,0,73,7,177,0.0,0.4666666666666667,11.733333333333333,0.4285714285714285,0.0,0.1428571428571428,66.71428571428571,3.4285714285714284,47.57142857142857,107.14285714285714,116.14285714285714,Male,2017,Volume_Striker,5,1560.618704986134,0.6553019058030682
2017-11-25,1,Li Jingliang,Zak Ottow,Welterweight,Orthodox,1988-03-20,KO/TKO,177,1,2:57,71.0,72.0,34.0,1,0,0,13,0,51,0.0,0.0,16.94915254237288,0.5,0.0,0.125,60.0,3.0,44.875,100.0,108.0,Male,2017,Volume_Striker,6,1560.618704986134,0.5836283061692409
2018-02-10,0,Li Jingliang,Jake Matthews,Welterweight,Orthodox,1988-03-20,U-DEC,900,3,5:00,71.0,72.0,34.0,0,0,1,71,1,163,0.0,0.0666666666666666,10.133333333333333,0.4444444444444444,0.0,0.2222222222222222,61.22222222222222,2.7777777777777777,45.333333333333336,105.77777777777776,114.11111111111111,Male,2018,Volume_Striker,6,1560.618704986134,0.47960509533139933
2018-06-23,1,Li Jingliang,Daichi Abe,Welterweight,Orthodox,1988-03-20,U-DEC,900,3,5:00,71.0,72.0,34.0,0,0,0,0,0,206,0.0,0.0,13.733333333333333,0.4,0.0,0.2,55.1,2.5,50.4,115.8,123.3,Male,2018,Volume_Striker,7,1560.618704986134,0.6068954643966318
2018-11-24,1,Li Jingliang,David Zawada,Welterweight,Orthodox,1988-03-20,KO/TKO,847,3,4:07,71.0,72.0,34.0,1,0,0,76,2,234,0.0,0.1416765053128689,15.726092089728454,0.4545454545454545,0.0,0.1818181818181818,57.0,2.4545454545454546,53.90909090909091,125.45454545454544,133.36363636363637,Male,2018,Volume_Striker,8,1560.618704986134,0.6365964265671044
2019-08-31,1,Li Jingliang,Elizeu Zaleski dos Santos,Welterweight,Orthodox,1988-03-20,KO/TKO,891,3,4:51,71.0,72.0,34.0,3,0,0,22,3,128,0.0,0.202020202020202,8.61952861952862,0.6666666666666666,0.0,0.1666666666666666,54.083333333333336,2.5,54.333333333333336,125.66666666666669,132.91666666666666,Male,2019,Volume_Striker,9,1560.618704986134,0.4727108744565154
2020-03-07,0,Li Jingliang,Neil Magny,Welterweight,Orthodox,1988-03-20,U-DEC,900,3,5:00,71.0,72.0,34.0,0,0,0,219,3,65,0.0,0.2,4.133333333333334,0.6153846153846154,0.0,0.1538461538461538,66.76923076923077,2.5384615384615383,51.38461538461539,120.76923076923076,127.6923076923077,Male,2020,Volume_Striker,9,1560.618704986134,0.44507143539450505
2021-01-16,1,Li Jingliang,Santiago Ponzinibbio,Welterweight,Orthodox,1988-03-20,KO/TKO,265,1,4:25,71.0,72.0,34.0,1,0,0,2,0,50,0.0,0.0,11.320754716981131,0.6428571428571429,0.0,0.1428571428571428,62.142857142857146,2.357142857142857,49.21428571428572,115.71428571428572,122.14285714285714,Male,2021,Volume_Striker,10,1560.618704986134,0.5025528060407083
2021-10-30,0,Li Jingliang,Khamzat Chimaev,Welterweight,Orthodox,1988-03-20,SUB,196,1,3:16,71.0,72.0,34.0,0,0,0,0,0,1,0.0,0.0,0.3061224489795918,0.6,0.0,0.1333333333333333,58.0,2.2,45.93333333333333,108.06666666666666,114.06666666666666,Male,2021,Volume_Striker,10,1560.618704986134,0.47406938154340633
2014-05-24,0,Aaron Phillips,Sam Sicilia,Bantamweight,Southpaw,1989-08-05,U-DEC,900,3,5:00,71.0,69.0,32.0,0,1,1,68,0,137,0.0666666666666666,0.0,2.6666666666666665,0.0,1.0,1.0,68.0,0.0,18.0,40.0,137.0,Male,2014,Volume_Striker,0,1452.7927651652826,0.4795615061074998
2014-08-23,0,Aaron Phillips,Matt Hobar,Bantamweight,Southpaw,1989-08-05,U-DEC,900,3,5:00,71.0,69.0,32.0,0,0,0,0,1,279,0.0,0.0666666666666666,3.6,0.0,0.5,0.5,34.0,0.5,28.0,47.0,208.0,Male,2014,Volume_Striker,0,1452.7927651652826,0.45319146369654073
2020-07-15,0,Aaron Phillips,Jack Shore,Bantamweight,Southpaw,1989-08-05,SUB,449,2,2:29,71.0,69.0,32.0,0,0,0,5,0,16,0.0,0.0,2.0044543429844097,0.0,0.3333333333333333,0.3333333333333333,24.33333333333333,0.3333333333333333,20.666666666666668,36.333333333333336,144.0,Male,2020,Volume_Striker,0,1452.7927651652826,0.33741735319400856
2014-05-31,0,Viktor Pesta,Ruslan Magomedov,Heavyweight,Orthodox,1990-07-15,U-DEC,900,3,5:00,77.0,75.0,31.0,0,0,0,190,9,120,0.0,0.6,5.6,0.0,0.0,0.0,190.0,9.0,26.0,84.0,120.0,Male,2014,Volume_Striker,0,1458.5747620955601,0.37774332946111183
2015-01-24,1,Viktor Pesta,Konstantin Erokhin,Heavyweight,Orthodox,1990-07-15,U-DEC,900,3,5:00,77.0,75.0,31.0,0,0,0,547,13,161,0.0,0.8666666666666667,3.933333333333333,0.0,0.0,0.0,368.5,11.0,30.5,71.5,140.5,Male,2015,Volume_Striker,1,1458.5747620955601,0.48836769376452766
2015-10-03,0,Viktor Pesta,Derrick Lewis,Heavyweight,Orthodox,1990-07-15,KO/TKO,675,3,1:15,77.0,75.0,31.0,0,0,0,429,13,61,0.0,1.1555555555555554,1.1555555555555554,0.0,0.0,0.0,388.6666666666667,11.666666666666666,23.0,52.0,114.0,Male,2015,Volume_Striker,1,1458.5747620955601,0.31716465096153285
2016-08-06,0,Viktor Pesta,Marcin Tybura,Heavyweight,Orthodox,1990-07-15,KO/TKO,353,2,0:53,77.0,75.0,31.0,0,0,0,29,2,43,0.0,0.3399433427762039,7.138810198300283,0.0,0.0,0.0,298.75,9.25,18.0,49.5,96.25,Male,2016,Volume_Striker,1,1458.5747620955601,0.38198665458854814
2017-01-15,0,Viktor Pesta,Aleksei Oleinik,Heavyweight,Orthodox,1990-07-15,SUB,177,1,2:57,77.0,75.0,31.0,0,0,0,103,1,31,0.0,0.3389830508474576,6.440677966101695,0.0,0.0,0.0,259.6,7.6,15.8,43.4,83.2,Male,2017,Volume_Striker,1,1458.5747620955601,0.4189060216877362
2014-05-31,1,Ruslan Magomedov,Viktor Pesta,Heavyweight,Orthodox,1986-11-26,U-DEC,900,3,5:00,78.0,75.0,35.0,0,0,0,5,0,121,0.0,0.0,7.8,0.0,0.0,0.0,5.0,0.0,47.0,117.0,121.0,Male,2014,Volume_Striker,1,1545.2838648947768,0.6222566705388882
2014-11-22,1,Ruslan Magomedov,Josh Copeland,Heavyweight,Orthodox,1986-11-26,U-DEC,900,3,5:00,78.0,75.0,35.0,1,0,0,87,1,147,0.0,0.0666666666666666,9.666666666666666,0.5,0.0,0.0,46.0,0.5,55.0,131.0,134.0,Male,2014,Volume_Striker,2,1545.2838648947768,0.602690492278971
2015-10-03,1,Ruslan Magomedov,Shawn Jordan,Heavyweight,Orthodox,1986-11-26,U-DEC,900,3,5:00,78.0,75.0,35.0,0,0,0,77,0,130,0.0,0.0,7.733333333333333,0.3333333333333333,0.0,0.0,56.333333333333336,0.3333333333333333,60.333333333333336,126.0,132.66666666666666,Male,2015,Volume_Striker,3,1545.2838648947768,0.5280165071619906
2014-05-31,0,Pawel Pawlak,Peter Sobotta,Welterweight,Orthodox,1989-02-08,U-DEC,900,3,5:00,73.0,72.0,33.0,0,0,0,0,0,128,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,21.0,84.0,128.0,Male,2014,Volume_Striker,0,1482.8888585775449,0.5127606290351352
2015-04-11,1,Pawel Pawlak,Sheldon Westcott,Welterweight,Orthodox,1989-02-08,U-DEC,900,3,5:00,73.0,72.0,33.0,0,0,0,187,4,113,0.0,0.2666666666666666,4.0,0.0,0.0,0.0,93.5,2.0,25.5,72.0,120.5,Male,2015,Volume_Striker,1,1482.8888585775449,0.49920016839500925
2015-07-18,0,Pawel Pawlak,Leon Edwards,Welterweight,Orthodox,1989-02-08,U-DEC,900,3,5:00,73.0,72.0,33.0,0,0,0,20,4,120,0.0,0.2666666666666666,5.2,0.0,0.0,0.0,69.0,2.6666666666666665,25.0,74.0,120.33333333333331,Male,2015,Volume_Striker,1,1482.8888585775449,0.3302185202995894
2014-05-31,1,Nick Hein,Drew Dober,Lightweight,Southpaw,1984-04-24,U-DEC,900,3,5:00,66.0,66.0,38.0,0,0,0,255,6,148,0.0,0.4,7.0,0.0,0.0,0.0,255.0,6.0,50.0,105.0,148.0,Male,2014,Volume_Striker,1,1494.7126394689087,0.4571960001844358
2014-11-22,0,Nick Hein,James Vick,Lightweight,Southpaw,1984-04-24,U-DEC,900,3,5:00,66.0,66.0,38.0,2,0,0,60,1,90,0.0,0.0666666666666666,5.666666666666667,1.0,0.0,0.0,157.5,3.5,37.5,95.0,119.0,Male,2014,Volume_Striker,1,1494.7126394689087,0.44719829033038644
2015-06-20,1,Nick Hein,Lukasz Sajewski,Lightweight,Southpaw,1984-04-24,U-DEC,900,3,5:00,66.0,66.0,38.0,0,0,0,56,3,137,0.0,0.2,8.4,0.6666666666666666,0.0,0.0,123.66666666666669,3.333333333333333,43.0,105.33333333333331,125.0,Male,2015,Volume_Striker,2,1494.7126394689087,0.5528518358010719
2015-09-26,1,Nick Hein,Yusuke Kasuya,Lightweight,Southpaw,1984-04-24,U-DEC,900,3,5:00,66.0,66.0,38.0,0,0,1,2,0,116,0.0,0.0,7.466666666666667,0.5,0.0,0.25,93.25,2.5,43.75,107.0,122.75,Male,2015,Volume_Striker,3,1494.7126394689087,0.5376458535390499
2016-09-03,1,Nick Hein,Tae Hyun Bang,Lightweight,Southpaw,1984-04-24,U-DEC,900,3,5:00,66.0,66.0,38.0,0,0,0,8,5,106,0.0,0.3333333333333333,5.066666666666666,0.4,0.0,0.2,76.2,3.0,39.0,100.8,119.4,Male,2016,Volume_Striker,4,1494.7126394689087,0.5147471422754065
2018-05-12,0,Nick Hein,Davi Ramos,Lightweight,Southpaw,1984-04-24,SUB,255,1,4:15,66.0,66.0,38.0,0,0,0,7,0,6,0.0,0.0,1.411764705882353,0.3333333333333333,0.0,0.1666666666666666,64.66666666666667,2.5,32.666666666666664,85.0,100.5,Male,2018,Volume_Striker,4,1494.7126394689087,0.46859826997896564
2018-07-22,0,Nick Hein,Damir Hadzovic,Lightweight,Southpaw,1984-04-24,S-DEC,900,3,5:00,66.0,66.0,38.0,0,0,0,0,0,198,0.0,0.0,13.2,0.2857142857142857,0.0,0.1428571428571428,55.42857142857143,2.142857142857143,34.142857142857146,101.14285714285714,114.42857142857144,Male,2018,Volume_Striker,4,1494.7126394689087,0.4892387148835966
2019-06-01,0,Nick Hein,Frank Camacho,Lightweight,Southpaw,1984-04-24,KO/TKO,596,2,4:56,66.0,66.0,38.0,0,0,0,21,3,87,0.0,0.3020134228187919,7.953020134228188,0.25,0.0,0.125,51.125,2.25,34.5,98.375,111.0,Male,2019,Volume_Striker,4,1494.7126394689087,0.5653837631217336
2014-05-31,1,Niklas Backstrom,Tom Niinimaki,Featherweight,Orthodox,1989-08-22,SUB,255,1,4:15,73.0,73.0,32.0,0,2,0,39,0,13,0.4705882352941176,0.0,2.823529411764706,0.0,2.0,0.0,39.0,0.0,5.0,12.0,13.0,Male,2014,Submission_Specialist,1,1481.919101334001,0.5157110911826907
2014-10-04,0,Niklas Backstrom,Mike Wilkinson,Featherweight,Orthodox,1989-08-22,KO/TKO,79,1,1:19,73.0,73.0,32.0,0,0,0,0,0,12,0.0,0.0,9.113924050632912,0.0,1.0,0.0,19.5,0.0,6.0,12.0,12.5,Male,2014,Submission_Specialist,1,1481.919101334001,0.4785934683592862
2015-06-20,0,Niklas Backstrom,Noad Lahat,Featherweight,Orthodox,1989-08-22,M-DEC,900,3,5:00,73.0,73.0,32.0,0,1,1,340,5,46,0.0666666666666666,0.3333333333333333,2.066666666666667,0.0,1.0,0.3333333333333333,126.33333333333331,1.6666666666666667,7.666666666666667,18.33333333333333,23.666666666666668,Male,2015,Submission_Specialist,1,1481.919101334001,0.4748028284160773
2014-05-31,0,Matt Hobar,Pedro Munhoz,Bantamweight,Southpaw,1987-01-07,KO/TKO,167,1,2:47,70.0,70.0,35.0,0,0,0,16,0,27,0.0,0.0,9.70059880239521,0.0,0.0,0.0,16.0,0.0,7.0,27.0,27.0,Male,2014,Volume_Striker,0,1485.4141911139677,0.45549292537562575
2014-08-23,1,Matt Hobar,Aaron Phillips,Bantamweight,Southpaw,1987-01-07,U-DEC,900,3,5:00,70.0,70.0,35.0,0,0,0,775,9,172,0.0,0.6,6.666666666666667,0.0,0.0,0.0,395.5,4.5,35.0,63.5,99.5,Male,2014,Volume_Striker,1,1485.4141911139677,0.5468085363034593
2014-12-06,0,Matt Hobar,Sergio Pettis,Bantamweight,Southpaw,1987-01-07,U-DEC,900,3,5:00,70.0,70.0,35.0,1,0,0,260,9,142,0.0,0.6,8.266666666666667,0.3333333333333333,0.0,0.0,350.3333333333333,6.0,35.333333333333336,83.66666666666667,113.66666666666669,Male,2014,Volume_Striker,1,1485.4141911139677,0.4140548931450383
2014-05-31,0,Richardson Moreira,Marcos Rogerio de Lima,Heavyweight,Orthodox,1984-03-31,KO/TKO,20,1,0:20,74.0,74.0,38.0,0,0,0,0,0,5,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,Male,2014,Controller_Wrestler,0,1469.1117702320203,0.42932717535317594
2015-01-31,0,Richardson Moreira,Ildemar Alcantara,Heavyweight,Orthodox,1984-03-31,S-DEC,900,3,5:00,74.0,74.0,38.0,0,0,1,158,6,76,0.0,0.4,3.933333333333333,0.0,0.0,0.5,79.0,3.0,9.0,31.5,40.5,Male,2015,Controller_Wrestler,0,1469.1117702320203,0.4440110101464975
2014-05-31,1,Marcos Rogerio de Lima,Richardson Moreira,Heavyweight,Orthodox,1985-06-25,KO/TKO,20,1,0:20,75.0,73.0,37.0,1,0,0,3,0,10,0.0,0.0,30.0,1.0,0.0,0.0,3.0,0.0,7.0,10.0,10.0,Male,2014,Submission_Specialist,1,1518.5512953852965,0.570672824646824
2014-12-20,1,Marcos Rogerio de Lima,Igor Pokrajac,Heavyweight,Orthodox,1985-06-25,KO/TKO,119,1,1:59,75.0,73.0,37.0,1,0,0,98,0,37,0.0,0.0,10.588235294117649,1.0,0.0,0.0,50.5,0.0,12.5,15.5,23.5,Male,2014,Submission_Specialist,2,1518.5512953852965,0.6266766653145268
2015-08-23,0,Marcos Rogerio de Lima,Nikita Krylov,Heavyweight,Orthodox,1985-06-25,SUB,149,1,2:29,75.0,73.0,37.0,0,2,0,0,0,10,0.8053691275167785,0.0,4.026845637583892,0.6666666666666666,0.6666666666666666,0.0,33.666666666666664,0.0,10.0,13.666666666666666,19.0,Male,2015,Submission_Specialist,2,1518.5512953852965,0.5191764608609124
2016-04-23,1,Marcos Rogerio de Lima,Clint Hester,Heavyweight,Orthodox,1985-06-25,SUB,275,1,4:35,75.0,73.0,37.0,1,1,0,238,0,103,0.2181818181818182,0.0,8.945454545454545,0.75,0.75,0.0,84.75,0.0,14.75,20.5,40.0,Male,2016,Submission_Specialist,3,1518.5512953852965,0.5128809585317259
2016-11-19,0,Marcos Rogerio de Lima,Gadzhimurad Antigulov,Heavyweight,Orthodox,1985-06-25,SUB,67,1,1:07,75.0,73.0,37.0,0,0,1,21,0,15,0.0,0.0,5.3731343283582085,0.6,0.6,0.2,72.0,0.0,12.2,17.6,35.0,Male,2016,Submission_Specialist,3,1518.5512953852965,0.5770147575043649
2017-01-28,1,Marcos Rogerio de Lima,Jeremy Kimball,Heavyweight,Orthodox,1985-06-25,KO/TKO,147,1,2:27,75.0,73.0,37.0,0,0,0,4,0,25,0.0,0.0,10.20408163265306,0.5,0.5,0.1666666666666666,60.66666666666666,0.0,12.166666666666666,18.83333333333333,33.333333333333336,Male,2017,Submission_Specialist,4,1518.5512953852965,0.570238344761789
2017-04-22,0,Marcos Rogerio de Lima,Ovince Saint Preux,Heavyweight,Orthodox,1985-06-25,SUB,431,2,2:11,75.0,73.0,37.0,0,0,0,0,0,45,0.0,0.0,6.264501160092808,0.4285714285714285,0.4285714285714285,0.1428571428571428,52.0,0.0,12.857142857142858,22.571428571428573,35.0,Male,2017,Submission_Specialist,4,1518.5512953852965,0.5007564490872117
2018-11-03,1,Marcos Rogerio de Lima,Adam Wieczorek,Heavyweight,Orthodox,1985-06-25,U-DEC,900,3,5:00,75.0,73.0,37.0,0,0,0,501,5,112,0.0,0.3333333333333333,3.933333333333333,0.375,0.375,0.125,108.125,0.625,14.75,27.125,44.625,Male,2018,Submission_Specialist,5,1518.5512953852965,0.5073154246295246
2019-02-23,0,Marcos Rogerio de Lima,Stefan Struve,Heavyweight,Orthodox,1985-06-25,SUB,441,2,2:21,75.0,73.0,37.0,1,0,0,316,0,79,0.0,0.0,4.35374149659864,0.4444444444444444,0.3333333333333333,0.1111111111111111,131.22222222222223,0.5555555555555556,15.88888888888889,27.666666666666668,48.44444444444444,Male,2019,Submission_Specialist,5,1518.5512953852965,0.5357068636873092
2020-02-22,1,Marcos Rogerio de Lima,Ben Sosoli,Heavyweight,Orthodox,1985-06-25,KO/TKO,88,1,1:28,75.0,73.0,37.0,1,0,0,2,0,34,0.0,0.0,23.181818181818183,0.5,0.3,0.1,118.3,0.5,16.2,28.3,47.0,Male,2020,Submission_Specialist,6,1518.5512953852965,0.5717014835713847
2020-11-07,0,Marcos Rogerio de Lima,Alexandr Romanov,Heavyweight,Orthodox,1985-06-25,SUB,288,1,4:48,75.0,73.0,37.0,0,0,0,0,0,39,0.0,0.0,6.041666666666667,0.4545454545454545,0.2727272727272727,0.0909090909090909,107.54545454545456,0.4545454545454545,16.363636363636363,28.363636363636363,46.27272727272727,Male,2020,Submission_Specialist,6,1518.5512953852965,0.427791226525681
2021-05-08,1,Marcos Rogerio de Lima,Maurice Greene,Heavyweight,Orthodox,1985-06-25,U-DEC,900,3,5:00,75.0,73.0,37.0,0,0,0,846,4,228,0.0,0.2666666666666666,1.7333333333333334,0.4166666666666667,0.25,0.0833333333333333,169.08333333333334,0.75,16.166666666666668,28.166666666666668,61.41666666666666,Male,2021,Submission_Specialist,7,1518.5512953852965,0.5402911153565587
2021-11-13,1,Marcos Rogerio de Lima,Ben Rothwell,Heavyweight,Orthodox,1985-06-25,KO/TKO,32,1,0:32,75.0,73.0,37.0,0,0,0,0,0,24,0.0,0.0,45.0,0.3846153846153846,0.2307692307692307,0.0769230769230769,156.07692307692307,0.6923076923076923,16.0,27.846153846153847,58.53846153846154,Male,2021,Submission_Specialist,8,1518.5512953852965,0.5095012566058443
2022-05-07,0,Marcos Rogerio de Lima,Blagoy Ivanov,Heavyweight,Orthodox,1985-06-25,U-DEC,900,3,5:00,75.0,73.0,37.0,0,0,0,124,5,147,0.0,0.3333333333333333,8.866666666666667,0.3571428571428571,0.2142857142857142,0.0714285714285714,153.78571428571428,1.0,19.714285714285715,35.357142857142854,64.85714285714286,Male,2022,Submission_Specialist,8,1518.5512953852965,0.5121353616539133
2014-05-31,0,Wagner Silva,Ricardo Abreu,Middleweight,Orthodox,1987-02-07,SUB,366,2,1:06,72.0,72.0,35.0,0,0,0,0,1,56,0.0,0.1639344262295082,8.524590163934427,0.0,0.0,0.0,0.0,1.0,17.0,52.0,56.0,Male,2014,Controller_Wrestler,0,1468.736306793522,0.458137202540319
2014-11-08,0,Wagner Silva,Colby Covington,Middleweight,Orthodox,1987-02-07,SUB,806,3,3:26,72.0,72.0,35.0,0,0,0,2,0,66,0.0,0.0,4.392059553349876,0.0,0.0,0.0,1.0,0.5,16.5,55.5,61.0,Male,2014,Controller_Wrestler,0,1468.736306793522,0.30751268906725615
